epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
260,841662,0.47726,0.95094,0.37002,0.82035,0.95277,0.76771,0.80938,0.77959,0.93417,0.75818,0.79937,0.70186,0.33545,0.67195,0.22669,0.78141,0.0048718,0.0048718,0.0048718
261,845108,0.47605,0.94514,0.37047,0.82024,0.95292,0.7679,0.80958,0.77979,0.93389,0.75847,0.79972,0.7023,0.33505,0.67136,0.22631,0.78135,0.004852,0.004852,0.004852
262,848711,0.47611,0.94481,0.36878,0.81969,0.95274,0.76802,0.80979,0.78003,0.93226,0.75864,0.79989,0.70255,0.33473,0.67131,0.22607,0.78132,0.0048322,0.0048322,0.0048322
263,852282,0.47638,0.94761,0.37209,0.82028,0.95271,0.76798,0.80991,0.78012,0.93276,0.75868,0.79997,0.70257,0.33454,0.67043,0.22601,0.78128,0.0048124,0.0048124,0.0048124
264,855738,0.47466,0.94303,0.36871,0.8201,0.95352,0.76802,0.80988,0.78018,0.93171,0.7588,0.79997,0.70268,0.33398,0.67016,0.22587,0.78123,0.0047926,0.0047926,0.0047926
265,859238,0.47441,0.9422,0.3679,0.81978,0.95334,0.76799,0.80991,0.78039,0.93095,0.75899,0.80015,0.70282,0.33379,0.66966,0.22579,0.78121,0.0047728,0.0047728,0.0047728
266,862752,0.47452,0.94364,0.36773,0.81988,0.95142,0.76851,0.81002,0.78045,0.92926,0.75927,0.79989,0.70277,0.33337,0.669,0.22541,0.78114,0.004753,0.004753,0.004753
267,866237,0.47201,0.93772,0.36724,0.8199,0.95237,0.76843,0.80994,0.78033,0.92973,0.75949,0.79994,0.70263,0.33322,0.66904,0.22547,0.7811,0.0047332,0.0047332,0.0047332
268,869752,0.47368,0.9424,0.36584,0.81966,0.95256,0.76841,0.80965,0.78005,0.93007,0.75938,0.79948,0.70254,0.3328,0.66884,0.22498,0.78103,0.0047134,0.0047134,0.0047134
269,873422,0.47571,0.94734,0.36894,0.81991,0.95142,0.76872,0.80949,0.77984,0.92975,0.75948,0.79939,0.70232,0.33255,0.66866,0.22496,0.78104,0.0046936,0.0046936,0.0046936
270,877016,0.47154,0.93765,0.36389,0.81916,0.95175,0.76859,0.80939,0.77972,0.92895,0.75958,0.79923,0.70195,0.33251,0.66887,0.22498,0.78106,0.0046738,0.0046738,0.0046738
271,880630,0.47454,0.9457,0.36695,0.81998,0.95139,0.76861,0.80922,0.77952,0.92918,0.75938,0.79896,0.70191,0.33233,0.66837,0.22493,0.78102,0.004654,0.004654,0.004654
272,884507,0.47374,0.94255,0.36538,0.81997,0.95124,0.76864,0.80955,0.77989,0.93041,0.75921,0.79945,0.7022,0.33225,0.6682,0.22475,0.78103,0.0046342,0.0046342,0.0046342
273,888136,0.47361,0.94046,0.36799,0.81906,0.95099,0.76872,0.80986,0.78015,0.92788,0.75964,0.79966,0.70245,0.33223,0.66827,0.22471,0.78102,0.0046144,0.0046144,0.0046144
274,891912,0.4695,0.93548,0.362,0.81862,0.95117,0.76875,0.8104,0.78059,0.92907,0.75962,0.80019,0.70296,0.3322,0.66806,0.22462,0.78093,0.0045946,0.0045946,0.0045946
275,895561,0.47167,0.94087,0.36477,0.8184,0.95152,0.76865,0.81058,0.78076,0.93006,0.7593,0.80017,0.7029,0.33212,0.66791,0.2245,0.7809,0.0045748,0.0045748,0.0045748
276,899480,0.47046,0.94116,0.36419,0.81881,0.95194,0.76869,0.81068,0.78096,0.92901,0.75957,0.80044,0.70308,0.33212,0.66749,0.22437,0.7809,0.004555,0.004555,0.004555
277,903210,0.47067,0.93527,0.36398,0.8192,0.95224,0.76872,0.81085,0.78107,0.92837,0.75969,0.80049,0.70301,0.33182,0.66664,0.22413,0.78087,0.0045352,0.0045352,0.0045352
278,906792,0.47075,0.94338,0.36511,0.81843,0.95235,0.76863,0.81102,0.78119,0.92945,0.75963,0.8006,0.70329,0.33176,0.66656,0.22395,0.78086,0.0045154,0.0045154,0.0045154
279,910451,0.47139,0.94117,0.36368,0.819,0.95114,0.76882,0.81105,0.78124,0.9279,0.75992,0.80061,0.70328,0.33144,0.66625,0.22404,0.7808,0.0044956,0.0044956,0.0044956
280,914224,0.46759,0.93694,0.36111,0.81813,0.95005,0.76913,0.81107,0.78106,0.92677,0.76,0.80071,0.70341,0.33144,0.66582,0.22385,0.78077,0.0044758,0.0044758,0.0044758
281,917978,0.46833,0.93437,0.36181,0.81878,0.9504,0.76914,0.81113,0.78105,0.9272,0.75979,0.8007,0.70333,0.33096,0.66501,0.22338,0.7807,0.004456,0.004456,0.004456
282,921630,0.47034,0.94025,0.36217,0.81825,0.95138,0.76876,0.81106,0.78112,0.92855,0.75981,0.80081,0.70317,0.33089,0.66467,0.22311,0.78072,0.0044362,0.0044362,0.0044362
283,925256,0.46867,0.93815,0.3609,0.81846,0.95084,0.76871,0.81105,0.7811,0.92883,0.75987,0.80075,0.70348,0.33041,0.66408,0.22321,0.7807,0.0044164,0.0044164,0.0044164
284,928635,0.46959,0.93654,0.3632,0.81792,0.9512,0.76889,0.81085,0.78095,0.92824,0.75989,0.80065,0.70346,0.33002,0.66343,0.223,0.78063,0.0043966,0.0043966,0.0043966
285,932026,0.46793,0.93715,0.36138,0.81824,0.94917,0.76933,0.81125,0.78126,0.92731,0.76015,0.80081,0.70356,0.32973,0.66306,0.2228,0.78064,0.0043768,0.0043768,0.0043768
286,935490,0.46694,0.92962,0.36167,0.81809,0.94861,0.76969,0.81149,0.78143,0.92729,0.76017,0.80103,0.70379,0.32904,0.66264,0.22247,0.78057,0.004357,0.004357,0.004357
287,938977,0.46771,0.93935,0.35936,0.81753,0.9481,0.76933,0.81121,0.78145,0.9272,0.7602,0.80097,0.70387,0.32867,0.66242,0.22212,0.78057,0.0043372,0.0043372,0.0043372
288,942644,0.46677,0.93846,0.3605,0.8179,0.94902,0.76927,0.81127,0.78153,0.92599,0.76035,0.80111,0.70386,0.3285,0.66224,0.22201,0.78055,0.0043174,0.0043174,0.0043174
289,946299,0.46788,0.93495,0.36001,0.81805,0.95007,0.76909,0.81128,0.78175,0.92602,0.76034,0.80135,0.70414,0.32815,0.66226,0.22197,0.78051,0.0042976,0.0042976,0.0042976
290,950043,0.46816,0.93587,0.36162,0.8181,0.9498,0.76935,0.81163,0.78201,0.92591,0.7604,0.80154,0.70446,0.32829,0.66223,0.22215,0.78045,0.0042778,0.0042778,0.0042778
291,953793,0.46658,0.93516,0.36039,0.81771,0.94895,0.76953,0.81193,0.78222,0.92607,0.76013,0.80145,0.7046,0.32822,0.66201,0.2219,0.78043,0.004258,0.004258,0.004258
292,957583,0.46465,0.92734,0.35765,0.8179,0.94834,0.76953,0.81208,0.78235,0.92629,0.76001,0.80162,0.70488,0.32795,0.66191,0.22172,0.78043,0.0042382,0.0042382,0.0042382
293,961362,0.46852,0.93801,0.36054,0.81716,0.94865,0.76961,0.81207,0.78247,0.92586,0.76044,0.80187,0.7051,0.32791,0.6618,0.22162,0.7804,0.0042184,0.0042184,0.0042184
294,965060,0.46698,0.93238,0.3604,0.8179,0.94926,0.76968,0.81222,0.78255,0.92552,0.7605,0.80183,0.70502,0.328,0.66177,0.22135,0.7804,0.0041986,0.0041986,0.0041986
295,968582,0.46611,0.93635,0.3585,0.81745,0.94887,0.76975,0.81239,0.78262,0.92526,0.76049,0.80209,0.70515,0.3279,0.66166,0.22132,0.78039,0.0041788,0.0041788,0.0041788
296,972135,0.46402,0.93025,0.35773,0.8169,0.94927,0.76975,0.81236,0.78268,0.92587,0.76032,0.80211,0.70533,0.3279,0.66145,0.22115,0.78039,0.004159,0.004159,0.004159
297,975929,0.46448,0.93221,0.35946,0.81728,0.94887,0.76972,0.81215,0.78255,0.9265,0.76039,0.80191,0.7052,0.32746,0.66135,0.22114,0.78033,0.0041392,0.0041392,0.0041392
298,979668,0.46557,0.93416,0.35869,0.81726,0.94866,0.76986,0.81213,0.78255,0.92526,0.76041,0.80162,0.70511,0.32752,0.66114,0.22092,0.78031,0.0041194,0.0041194,0.0041194
299,983188,0.46386,0.93302,0.35967,0.81734,0.94779,0.76995,0.81223,0.78244,0.92503,0.76032,0.80146,0.70477,0.32734,0.66133,0.22064,0.78027,0.0040996,0.0040996,0.0040996
300,986687,0.46385,0.92847,0.35754,0.81749,0.94916,0.76979,0.81225,0.78245,0.92476,0.76045,0.80162,0.70469,0.32728,0.66101,0.22083,0.78025,0.0040798,0.0040798,0.0040798
301,990240,0.46214,0.92745,0.35375,0.81733,0.94953,0.76975,0.81227,0.78248,0.92496,0.76063,0.80184,0.70472,0.32722,0.66055,0.22055,0.7802,0.00406,0.00406,0.00406
302,993766,0.46391,0.93196,0.35619,0.81688,0.94887,0.7698,0.81253,0.78264,0.92476,0.76051,0.80197,0.70504,0.32687,0.65977,0.22043,0.78013,0.0040402,0.0040402,0.0040402
303,997479,0.46139,0.92652,0.35471,0.81674,0.94841,0.77005,0.81245,0.78265,0.9244,0.76068,0.80206,0.70495,0.32673,0.65958,0.22022,0.7801,0.0040204,0.0040204,0.0040204
304,1.0011e+06,0.46309,0.92814,0.3558,0.81713,0.94807,0.77004,0.81243,0.78264,0.92491,0.76064,0.80218,0.70511,0.32632,0.65871,0.22007,0.78007,0.0040006,0.0040006,0.0040006
305,1.00468e+06,0.46208,0.93261,0.35572,0.81751,0.94754,0.77017,0.81289,0.78294,0.92465,0.76089,0.80253,0.70532,0.32614,0.65819,0.2198,0.77998,0.0039808,0.0039808,0.0039808
306,1.00809e+06,0.45931,0.92038,0.3536,0.81711,0.94709,0.7703,0.81312,0.78319,0.92406,0.76088,0.80272,0.70579,0.32623,0.65802,0.21962,0.77997,0.003961,0.003961,0.003961
307,1.01142e+06,0.46072,0.92675,0.35527,0.81716,0.94675,0.77022,0.81325,0.78344,0.92513,0.76081,0.80304,0.70613,0.3259,0.65753,0.21939,0.77993,0.0039412,0.0039412,0.0039412
308,1.01488e+06,0.46111,0.9305,0.35441,0.8164,0.94731,0.77022,0.8134,0.78357,0.9243,0.76087,0.80312,0.70623,0.32556,0.65757,0.21924,0.7799,0.0039214,0.0039214,0.0039214
309,1.01847e+06,0.45833,0.92272,0.35275,0.81636,0.94766,0.77025,0.81342,0.78359,0.92346,0.76098,0.80305,0.70612,0.32558,0.65756,0.2191,0.77991,0.0039016,0.0039016,0.0039016
310,1.02199e+06,0.45939,0.92189,0.35206,0.81694,0.94797,0.77013,0.81319,0.78348,0.92357,0.76074,0.80276,0.70603,0.32559,0.65751,0.21912,0.77989,0.0038818,0.0038818,0.0038818
311,1.02565e+06,0.45987,0.9268,0.35501,0.81618,0.94781,0.77005,0.81302,0.78337,0.92375,0.76074,0.80263,0.70559,0.32544,0.65758,0.21907,0.7799,0.003862,0.003862,0.003862
312,1.02946e+06,0.45756,0.91681,0.3514,0.81591,0.94793,0.77007,0.813,0.78326,0.924,0.76094,0.80263,0.70576,0.3251,0.65774,0.21919,0.77984,0.0038422,0.0038422,0.0038422
313,1.03327e+06,0.46013,0.9254,0.35197,0.81594,0.9473,0.77025,0.81272,0.78305,0.92391,0.76078,0.80226,0.70517,0.32517,0.65749,0.21906,0.77987,0.0038224,0.0038224,0.0038224
314,1.03714e+06,0.45919,0.92408,0.35117,0.81645,0.94828,0.7702,0.81253,0.78285,0.92311,0.76062,0.80175,0.70489,0.32479,0.65726,0.21874,0.77983,0.0038026,0.0038026,0.0038026
315,1.04077e+06,0.45565,0.91531,0.35044,0.8157,0.94833,0.77019,0.8123,0.78264,0.92486,0.76038,0.80164,0.70474,0.32436,0.65668,0.21839,0.77984,0.0037828,0.0037828,0.0037828
316,1.04451e+06,0.4589,0.92184,0.351,0.81653,0.94996,0.76992,0.8121,0.7826,0.92519,0.76059,0.80164,0.7046,0.32393,0.65614,0.21811,0.77979,0.003763,0.003763,0.003763
317,1.04829e+06,0.45627,0.918,0.34946,0.81582,0.94778,0.77031,0.81215,0.78255,0.92394,0.76085,0.80175,0.70484,0.3236,0.65558,0.21797,0.77974,0.0037432,0.0037432,0.0037432
318,1.05199e+06,0.45642,0.92108,0.35102,0.81614,0.94818,0.77038,0.81237,0.78264,0.92428,0.76096,0.80178,0.70492,0.32351,0.65547,0.21792,0.77967,0.0037234,0.0037234,0.0037234
319,1.05552e+06,0.45592,0.91789,0.35033,0.81551,0.9487,0.77061,0.81281,0.78298,0.92402,0.76114,0.80221,0.70509,0.32322,0.65482,0.21768,0.77963,0.0037036,0.0037036,0.0037036
320,1.05914e+06,0.4582,0.92182,0.35176,0.8158,0.9476,0.77068,0.81304,0.78323,0.92346,0.76117,0.80233,0.70551,0.32303,0.65457,0.21755,0.7796,0.0036838,0.0036838,0.0036838
321,1.06281e+06,0.45776,0.92496,0.34899,0.81643,0.94692,0.77088,0.81344,0.78357,0.92297,0.76111,0.80273,0.70579,0.3227,0.65444,0.21735,0.77953,0.003664,0.003664,0.003664
322,1.06637e+06,0.45529,0.91533,0.34747,0.81572,0.9472,0.77084,0.81383,0.78395,0.92424,0.76103,0.80316,0.70629,0.32249,0.65428,0.21723,0.77949,0.0036442,0.0036442,0.0036442
323,1.07005e+06,0.45611,0.91948,0.34876,0.81579,0.94638,0.7708,0.81391,0.7841,0.92461,0.76125,0.80336,0.70642,0.32233,0.65387,0.21693,0.77948,0.0036244,0.0036244,0.0036244
324,1.07364e+06,0.45534,0.9196,0.34849,0.81559,0.94685,0.77071,0.81383,0.78411,0.92365,0.76144,0.80327,0.70621,0.32256,0.65408,0.21716,0.77948,0.0036046,0.0036046,0.0036046
325,1.07744e+06,0.45304,0.91297,0.34697,0.81563,0.94618,0.77097,0.81378,0.78408,0.92324,0.76161,0.80329,0.70609,0.32273,0.65397,0.21715,0.77952,0.0035848,0.0035848,0.0035848
326,1.08099e+06,0.45275,0.90926,0.34526,0.81533,0.94638,0.771,0.81379,0.78426,0.92383,0.76163,0.80334,0.70632,0.3226,0.65341,0.21696,0.77949,0.003565,0.003565,0.003565
327,1.0844e+06,0.45379,0.91163,0.34673,0.8158,0.94627,0.77108,0.81383,0.78418,0.9212,0.76204,0.8034,0.70612,0.323,0.65355,0.21696,0.77947,0.0035452,0.0035452,0.0035452
328,1.08823e+06,0.45204,0.9097,0.34601,0.81492,0.94612,0.77127,0.81396,0.78429,0.92127,0.76215,0.80341,0.70626,0.32246,0.65294,0.21692,0.77944,0.0035254,0.0035254,0.0035254
329,1.09195e+06,0.45311,0.91698,0.34779,0.81503,0.94555,0.77123,0.814,0.78434,0.92163,0.76202,0.80346,0.70624,0.32196,0.65279,0.21664,0.77937,0.0035056,0.0035056,0.0035056
330,1.09568e+06,0.4544,0.9183,0.34865,0.8159,0.94576,0.77122,0.81406,0.78432,0.92218,0.76183,0.80342,0.70631,0.32167,0.65209,0.21654,0.77932,0.0034858,0.0034858,0.0034858
331,1.0995e+06,0.45129,0.91662,0.34451,0.81391,0.94675,0.77111,0.81414,0.78455,0.92275,0.76163,0.80348,0.70666,0.32152,0.65183,0.21663,0.77925,0.003466,0.003466,0.003466
332,1.10318e+06,0.45313,0.91554,0.34667,0.81531,0.94773,0.77096,0.81414,0.78463,0.92243,0.76158,0.80339,0.70665,0.321,0.65144,0.21611,0.77914,0.0034462,0.0034462,0.0034462
333,1.10688e+06,0.45222,0.9124,0.3476,0.81531,0.94774,0.77095,0.81392,0.7845,0.92222,0.76155,0.80321,0.70642,0.32054,0.65105,0.21596,0.77912,0.0034264,0.0034264,0.0034264
334,1.1106e+06,0.45086,0.91338,0.34536,0.81485,0.94753,0.77107,0.81385,0.78437,0.92168,0.7618,0.80322,0.70641,0.31989,0.6507,0.21587,0.77902,0.0034066,0.0034066,0.0034066
335,1.11414e+06,0.45131,0.91619,0.34347,0.81507,0.94824,0.77091,0.81404,0.78458,0.9224,0.76155,0.80334,0.70646,0.31973,0.6505,0.21571,0.77905,0.0033868,0.0033868,0.0033868
336,1.11765e+06,0.45121,0.91553,0.34551,0.81511,0.94844,0.77102,0.81409,0.78469,0.92302,0.76155,0.80325,0.70643,0.31979,0.65026,0.21532,0.77905,0.003367,0.003367,0.003367
337,1.12112e+06,0.45203,0.91764,0.3451,0.81435,0.9481,0.77101,0.81422,0.78489,0.92143,0.76182,0.80346,0.70664,0.31949,0.64991,0.21524,0.779,0.0033472,0.0033472,0.0033472
338,1.12464e+06,0.45043,0.91,0.34457,0.81472,0.94744,0.77114,0.81436,0.78499,0.92213,0.76183,0.80377,0.70661,0.31961,0.64996,0.21515,0.77901,0.0033274,0.0033274,0.0033274
339,1.12802e+06,0.44877,0.90911,0.34282,0.81454,0.94765,0.77127,0.81448,0.78522,0.9227,0.76153,0.8038,0.70693,0.31904,0.64981,0.21481,0.77893,0.0033076,0.0033076,0.0033076
340,1.13151e+06,0.44662,0.90596,0.34142,0.81443,0.94729,0.77133,0.81473,0.78526,0.92147,0.76196,0.80415,0.70713,0.31879,0.6494,0.21472,0.77892,0.0032878,0.0032878,0.0032878
341,1.13511e+06,0.44697,0.90645,0.34098,0.81457,0.94693,0.77137,0.81487,0.78546,0.92082,0.76201,0.8041,0.70733,0.31849,0.64911,0.2147,0.77894,0.003268,0.003268,0.003268
342,1.13874e+06,0.44524,0.90093,0.34073,0.81363,0.94696,0.77147,0.81493,0.78548,0.92104,0.76226,0.80443,0.70737,0.31846,0.64856,0.21465,0.77887,0.0032482,0.0032482,0.0032482
343,1.14239e+06,0.44905,0.90947,0.34289,0.81445,0.946,0.7717,0.81514,0.78557,0.92042,0.76229,0.80445,0.70752,0.31799,0.64821,0.21432,0.77883,0.0032284,0.0032284,0.0032284
344,1.14595e+06,0.44577,0.90351,0.33983,0.81373,0.94584,0.77184,0.8152,0.78547,0.9204,0.76256,0.80471,0.70777,0.31802,0.64745,0.21437,0.77883,0.0032086,0.0032086,0.0032086
345,1.14937e+06,0.44614,0.90622,0.34103,0.81392,0.94658,0.77166,0.81501,0.78546,0.92038,0.76257,0.80447,0.70751,0.31826,0.64808,0.2142,0.77878,0.0031888,0.0031888,0.0031888
346,1.15278e+06,0.44469,0.89959,0.33861,0.81278,0.94654,0.77161,0.8151,0.7856,0.91983,0.76275,0.80454,0.7076,0.31781,0.64777,0.21397,0.77874,0.003169,0.003169,0.003169
347,1.15629e+06,0.44536,0.9021,0.33967,0.81386,0.94614,0.77169,0.81528,0.78567,0.92097,0.76259,0.80481,0.70775,0.31762,0.64774,0.21381,0.77869,0.0031492,0.0031492,0.0031492
348,1.15963e+06,0.44646,0.90968,0.34043,0.81362,0.94572,0.77194,0.81536,0.78579,0.92023,0.76258,0.80469,0.70742,0.31733,0.6477,0.21364,0.77864,0.0031294,0.0031294,0.0031294
349,1.16306e+06,0.44567,0.90619,0.34088,0.81379,0.94575,0.77184,0.81516,0.78558,0.92092,0.76235,0.80443,0.70732,0.3171,0.64717,0.21339,0.77862,0.0031096,0.0031096,0.0031096
350,1.1665e+06,0.4458,0.90659,0.33926,0.81314,0.94601,0.77189,0.8153,0.78575,0.92193,0.76217,0.80437,0.70708,0.31676,0.6465,0.21343,0.77857,0.0030898,0.0030898,0.0030898
351,1.17007e+06,0.44443,0.90195,0.33852,0.81357,0.94592,0.77175,0.81515,0.78554,0.92127,0.7623,0.8042,0.70667,0.31639,0.64561,0.2133,0.77852,0.00307,0.00307,0.00307
352,1.17367e+06,0.44574,0.90165,0.3387,0.8142,0.94529,0.77181,0.81509,0.78556,0.92177,0.76213,0.80417,0.70647,0.31652,0.64549,0.21313,0.77848,0.0030502,0.0030502,0.0030502
353,1.17725e+06,0.44091,0.89307,0.33591,0.81256,0.94479,0.77183,0.81516,0.78571,0.92106,0.76242,0.80433,0.70679,0.31617,0.64535,0.21301,0.77844,0.0030304,0.0030304,0.0030304
354,1.18097e+06,0.44442,0.90323,0.33747,0.81346,0.94445,0.77197,0.81517,0.7856,0.92083,0.76239,0.80425,0.70688,0.31598,0.64465,0.2126,0.77841,0.0030106,0.0030106,0.0030106
355,1.18466e+06,0.44278,0.89978,0.33729,0.81346,0.94463,0.77205,0.81542,0.78589,0.92059,0.76239,0.80451,0.70717,0.31573,0.64428,0.21243,0.7784,0.0029908,0.0029908,0.0029908
356,1.18826e+06,0.44232,0.8956,0.33671,0.81293,0.94531,0.77199,0.81532,0.78578,0.92205,0.76208,0.80445,0.70714,0.31527,0.64376,0.21206,0.77833,0.002971,0.002971,0.002971
357,1.192e+06,0.44062,0.89569,0.33542,0.81288,0.94556,0.77214,0.81553,0.78593,0.92193,0.76201,0.80455,0.70741,0.3152,0.64364,0.21198,0.7783,0.0029512,0.0029512,0.0029512
358,1.19559e+06,0.43979,0.89134,0.33453,0.81223,0.94456,0.77251,0.81567,0.78592,0.92092,0.76222,0.8046,0.70764,0.31506,0.64349,0.21166,0.77827,0.0029314,0.0029314,0.0029314
359,1.19906e+06,0.44051,0.89607,0.33444,0.81337,0.94403,0.77244,0.81566,0.78598,0.92005,0.76234,0.80455,0.70755,0.31492,0.64331,0.21139,0.77827,0.0029116,0.0029116,0.0029116
360,1.20259e+06,0.4395,0.895,0.33328,0.81311,0.9438,0.77236,0.81585,0.78608,0.9199,0.76241,0.80462,0.7078,0.31442,0.64294,0.21116,0.77821,0.0028918,0.0028918,0.0028918
361,1.20611e+06,0.44097,0.89565,0.33505,0.81279,0.94318,0.77256,0.81581,0.78613,0.91953,0.7625,0.80452,0.70771,0.31433,0.64247,0.21087,0.7782,0.002872,0.002872,0.002872
362,1.20959e+06,0.43985,0.89827,0.33395,0.8126,0.94257,0.77283,0.81595,0.78632,0.9198,0.76262,0.80471,0.70776,0.31413,0.6421,0.21086,0.77818,0.0028522,0.0028522,0.0028522
363,1.21296e+06,0.43732,0.89277,0.33299,0.81232,0.9426,0.773,0.81612,0.78646,0.92064,0.76279,0.80499,0.70789,0.31357,0.6416,0.21054,0.77814,0.0028324,0.0028324,0.0028324
364,1.21642e+06,0.4384,0.89543,0.33258,0.81254,0.94317,0.77296,0.81612,0.78663,0.92097,0.76292,0.80512,0.70793,0.31322,0.64121,0.21049,0.77811,0.0028126,0.0028126,0.0028126
365,1.21982e+06,0.43639,0.88847,0.33095,0.81224,0.94336,0.7728,0.81615,0.78674,0.92109,0.76302,0.80523,0.70776,0.31358,0.6413,0.21054,0.77816,0.0027928,0.0027928,0.0027928
366,1.22322e+06,0.43866,0.89777,0.33257,0.81274,0.94361,0.77299,0.81624,0.78666,0.92077,0.7631,0.80524,0.7079,0.31327,0.64099,0.21059,0.7781,0.002773,0.002773,0.002773
367,1.22668e+06,0.43498,0.8847,0.32926,0.81193,0.94279,0.77307,0.81618,0.78653,0.92034,0.76305,0.80518,0.70796,0.31296,0.64037,0.21057,0.77807,0.0027532,0.0027532,0.0027532
368,1.23002e+06,0.43791,0.89544,0.33085,0.81198,0.94233,0.77324,0.81634,0.78664,0.91883,0.76356,0.80541,0.70832,0.3127,0.63987,0.2103,0.77799,0.0027334,0.0027334,0.0027334
369,1.23331e+06,0.43592,0.88776,0.32949,0.81205,0.94226,0.77322,0.81637,0.78677,0.92039,0.76335,0.80549,0.70864,0.31251,0.63934,0.21014,0.77796,0.0027136,0.0027136,0.0027136
370,1.2369e+06,0.43922,0.90061,0.33225,0.81189,0.94176,0.7736,0.81666,0.78684,0.92014,0.76338,0.80537,0.70873,0.31223,0.63903,0.21022,0.77794,0.0026938,0.0026938,0.0026938
371,1.24037e+06,0.43629,0.88826,0.33011,0.81189,0.94209,0.77368,0.81674,0.78705,0.92079,0.76333,0.80548,0.70886,0.31167,0.63874,0.20979,0.77788,0.002674,0.002674,0.002674
372,1.24395e+06,0.43594,0.89016,0.32891,0.81205,0.94234,0.77354,0.8166,0.78708,0.9202,0.76341,0.80551,0.70894,0.31113,0.63816,0.20955,0.77783,0.0026542,0.0026542,0.0026542
373,1.24746e+06,0.43709,0.89213,0.33027,0.81238,0.94311,0.77375,0.81703,0.78721,0.92029,0.76342,0.80548,0.70882,0.31088,0.63807,0.20929,0.77778,0.0026344,0.0026344,0.0026344
374,1.25084e+06,0.43391,0.88652,0.32839,0.81191,0.94335,0.77352,0.81692,0.78724,0.92011,0.76351,0.80542,0.70886,0.31065,0.63774,0.20923,0.77771,0.0026146,0.0026146,0.0026146
375,1.25435e+06,0.43383,0.88453,0.32764,0.81083,0.94375,0.77366,0.8173,0.78744,0.91971,0.76358,0.80547,0.70877,0.31081,0.63739,0.20928,0.77766,0.0025948,0.0025948,0.0025948
376,1.25777e+06,0.43355,0.88981,0.32832,0.8113,0.94323,0.77387,0.81723,0.78741,0.91971,0.76347,0.80548,0.70891,0.31079,0.63728,0.20915,0.77762,0.002575,0.002575,0.002575
377,1.26113e+06,0.43148,0.8845,0.32618,0.81106,0.94267,0.77399,0.81731,0.78741,0.91844,0.76388,0.8056,0.70877,0.31067,0.6369,0.2089,0.77761,0.0025552,0.0025552,0.0025552
378,1.26447e+06,0.43281,0.88376,0.32547,0.81126,0.94169,0.77405,0.81731,0.78754,0.91717,0.76401,0.80563,0.70906,0.31102,0.63647,0.20892,0.77762,0.0025354,0.0025354,0.0025354
379,1.26789e+06,0.4322,0.88277,0.3263,0.81099,0.94243,0.77381,0.8172,0.78753,0.91785,0.76383,0.80563,0.70907,0.31106,0.63585,0.20896,0.77762,0.0025156,0.0025156,0.0025156
380,1.27133e+06,0.43256,0.88577,0.32683,0.81111,0.94169,0.77396,0.8172,0.78751,0.91798,0.76394,0.80563,0.70924,0.31093,0.63554,0.20873,0.77761,0.0024958,0.0024958,0.0024958
381,1.27472e+06,0.42971,0.87848,0.32387,0.8107,0.94166,0.77409,0.81741,0.78759,0.91809,0.76411,0.8058,0.70893,0.31087,0.63516,0.20868,0.77762,0.002476,0.002476,0.002476
382,1.27818e+06,0.43261,0.88759,0.32625,0.81155,0.94043,0.77427,0.81747,0.78787,0.91734,0.76422,0.80611,0.70923,0.3106,0.63513,0.20846,0.77756,0.0024562,0.0024562,0.0024562
383,1.28167e+06,0.43026,0.87891,0.32597,0.81119,0.94079,0.77437,0.8175,0.78801,0.9167,0.76443,0.80615,0.70938,0.31022,0.63469,0.20827,0.77752,0.0024364,0.0024364,0.0024364
384,1.28511e+06,0.43049,0.88228,0.32414,0.81064,0.94086,0.77435,0.81758,0.78794,0.91664,0.76441,0.80625,0.7096,0.3101,0.63428,0.20803,0.77746,0.0024166,0.0024166,0.0024166
385,1.28858e+06,0.4295,0.87964,0.32312,0.81064,0.94086,0.77436,0.81743,0.78784,0.91687,0.76437,0.80625,0.70953,0.3097,0.63385,0.20789,0.77745,0.0023968,0.0023968,0.0023968
386,1.29209e+06,0.42778,0.87707,0.32321,0.81039,0.94022,0.77455,0.81712,0.78745,0.91693,0.76428,0.80582,0.70924,0.30893,0.63335,0.20758,0.77736,0.002377,0.002377,0.002377
387,1.29555e+06,0.42881,0.88588,0.32427,0.80993,0.94078,0.77457,0.81712,0.78746,0.91636,0.7645,0.80587,0.70902,0.30893,0.63304,0.20751,0.77728,0.0023572,0.0023572,0.0023572
388,1.29895e+06,0.42738,0.87784,0.32165,0.81098,0.94123,0.77453,0.81732,0.78771,0.9165,0.76426,0.80586,0.70932,0.30858,0.63269,0.20736,0.7772,0.0023374,0.0023374,0.0023374
389,1.30234e+06,0.42682,0.87727,0.32092,0.81104,0.94117,0.77457,0.81763,0.78788,0.91697,0.76424,0.80608,0.70952,0.30807,0.63205,0.20725,0.77718,0.0023176,0.0023176,0.0023176
